7.7708,-2.8543,4
7.8861,-3.8146,4
8.4609,-6.1343,8
0.47924,2.5947,12
5.0317,6.805,11
11.755,-4.9309,4
-2.8954,-11.13,6
8.6379,2.5816,5
2.8706,5.3155,1
9.4859,1.5749,5
-2.224,-4.1587,10
7.51,-2.2361,4
2.2798,-4.0386,2
4.229,-2.2298,2
5.313,-5.4894,8
-6.797,9.3153,9
-5.2685,-3.5431,3
-1.095,-7.213,10
-2.0344,3.8973,3
-0.46289,-2.2173,10
-5.5365,-8.6167,6
1.1687,9.4897,11
6.5964,4.8898,1
2.5127,2.9564,7
-8.4573,-2.7592,6
3.7717,3.9989,12
1.402,8.5805,11
3.9554,3.8436,1
2.0032,-7.1415,10
-1.5915,-9.4497,10
-7.1209,-3.922,10
7.3984,-0.44237,8
0.35234,-0.22328,12
5.2055,9.1244,11
-2.381,6.6965,9
5.6708,-10.091,8
-3.4224,-3.8294,10
4.9518,-7.0938,2
-7.7156,-8.4559,6
-0.67762,5.8037,12
-1.4918,6.7888,11
3.5221,5.855,1
2.8478,7.1593,11
-8.6171,-3.9404,10
5.8129,1.3673,5
15.21,-4.6931,4
-0.80256,-9.2086,6
7.3638,-3.0661,4
6.4357,1.7007,5
11.595,3.6015,5
7.0003,-5.1495,4
-4.4473,-13.267,6
0.37969,4.4291,12
-1.4562,-2.2201,12
7.7879,-1.1476,4
-2.6755,-3.8545,10
1.0961,-0.594,12
2.8272,-7.2619,2
2.3078,-4.5683,7
-4.3234,-3.5935,6
10.209,-4.5554,8
-7.3321,-8.0546,6
2.0776,-3.8526,2
-3.2517,-6.3007,6
-4.3248,4.1464,12
3.94,3.2135,12
8.7203,-4.0089,4
7.9431,-1.3142,5
8.3308,0.50483,5
-8.2362,1.4554,3
7.6088,5.4774,1
2.3345,-4.5942,2
-3.9837,6.3021,3
2.821,-1.9473,7
6.1147,6.4522,1
-5.3055,-5.1794,6
4.4786,-4.286,8
-2.871,7.4973,12
1.2824,-0.099781,7
-0.69298,0.038953,3
3.8828,-3.5224,2
-1.3108,-14.163,6
-1.2171,5.9636,11
-5.7534,-6.6985,6
-3.2326,-4.9191,10
-5.5475,-9.5741,6
8.9033,-6.5218,4
3.6213,6.0256,11
0.16686,-1.3911,2
-5.7591,-6.5971,6
0.11157,10.454,3
7.4782,-5.888,4
1.2591,-3.142,10
4.3511,-10.08,8
-3.8772,8.1096,9
-3.7111,-12.19,6
0.011678,-7.291,10
3.6377,-7.1336,8
0.88986,-0.43861,2
4.058,3.7693,1
8.2831,5.7683,1
7.2932,3.5732,5
0.25065,1.7286,7
-2.7871,6.9943,12
-6.9552,7.9673,9
11.044,-6.9644,8
-3.7447,7.9168,9
2.1609,-2.9139,2
0.23308,6.7311,12
1.3824,10.549,11
-2.1363,8.1154,11
-10.125,8.6634,9
3.5904,1.8438,7
3.7653,7.172,1
-3.9862,1.525,3
6.2915,-4.5718,2
8.6025,-5.5253,8
-4.5575,8.6436,9
5.9666,4.4431,5
8.6804,-2.2915,4
3.0426,-10.257,8
-1.5342,-5.0675,10
-2.1375,-3.4801,10
0.38635,-8.1698,10
-0.90033,5.5837,9
-7.0647,10.293,9
8.2364,-0.76133,4
-2.3631,1.3743,3
8.3798,-5.3455,8
-3.0887,3.526,3
2.6085,-7.832,8
11.783,-3.1546,4
-1.3378,-8.0733,6
5.8031,2.496,5
-3.92,-9.1146,6
3.7173,-2.1255,7
5.2907,4.3924,7
-6.0363,7.1229,12
-5.0584,-7.7078,10
4.2261,-4.231,8
1.7863,1.2628,12
-1.6293,3.6124,11
7.8447,-6.0611,8
-2.1235,1.6397,12
2.9367,2.3124,12
12.516,-6.2163,4
0.13603,6.9312,11
-8.2285,11.083,12
-5.6646,-7.1687,6
-0.46787,2.982,1
2.8587,-0.015976,7
1.8519,-8.3998,10
2.7485,-0.17397,7
0.26546,7.3792,11
-0.52766,-7.53,2
-1.3693,-8.1625,10
-0.43364,8.3692,11
2.9904,7.6512,11
-8.0019,10.541,9
-4.0951,10.107,12
8.123,-4.646,8
2.7785,-7.5722,10
3.0139,-3.2643,4
-4.2908,-3.2601,10
-4.9122,1.5246,3
-1.144,6.5623,12
0.88596,-2.6164,4
-0.089948,2.7217,3
-3.72,-4.0747,10
-3.7302,-5.0146,10
-3.4462,-8.8766,10
3.3411,-2.4437,2
2.8629,-9.0781,8
-1.4964,-2.7171,7
8.4249,-5.5091,4
7.585,1.0876,5
8.5271,2.5177,5
-0.38388,-2.2201,10
-0.01747,-4.0383,2
-2.2332,5.8085,3
0.92681,0.14375,7
8.4091,-2.8686,2
-6.2565,10.645,9
11.094,2.8798,5
-6.557,4.5646,3
2.2838,-6.508,2
5.72,-3.0332,4
6.9936,-2.2588,4
8.0363,1.0036,5
7.2422,-0.45387,4
-9.2684,8.1113,9
2.2927,1.485,7
6.0381,-9.0053,8
10.955,1.5157,4
2.7416,1.8112,7
4.1444,-1.6996,4
-1.9372,4.8951,12
-4.1039,6.7522,12
-2.4152,0.1287,7
11.276,-2.9783,4
-7.6542,7.239,9
4.7744,-4.8798,2
1.931,11.175,9
-4.7368,-3.0108,10
-0.45765,-8.9616,6
6.3626,2.9956,5
-4.2578,9.1339,9
-6.655,-8.8947,6
-5.208,-11.377,6
-4.2631,-13.453,6
-1.805,-3.5918,10
-5.7827,-7.438,6
-2.7498,-1.7219,10
-2.8143,11.999,9
-0.52782,-3.7375,2
7.7561,-1.1833,4
3.8679,7.041,1
6.4408,-6.8818,4
-2.9144,4.868,12
7.3144,-3.2024,5
9.3555,-2.5746,4
11.238,-8.2303,4
6.9919,-3.4704,4
-4.9928,-9.8565,6
-7.6366,9.3264,9
-1.5872,-4.9733,10
-4.5397,11.079,9
-3.217,-6.8534,10
-1.6054,6.2545,11
12.383,-4.66,8
-1.424,4.9403,12
9.0157,2.4223,4
2.2288,-1.2592,7
-4.9758,7.9595,9
3.4698,-5.451,4
9.6757,1.9638,5
-3.0376,7.5915,9
-9.4347,-3.6599,10
-1.478,4.293,11
1.6791,-6.506,2
3.6806,3.6257,1
-3.1012,-8.1534,6
0.45033,-2.6764,4
-9.3502,-5.6898,3
5.9705,-8.1612,8
-5.4324,-3.3819,3
-8.5201,-8.0542,10
-1.2802,-5.3288,10
1.1756,10.524,11
9.1712,-1.9252,8
2.6407,4.0421,1
6.3007,4.2595,1
-0.99983,-1.929,10
1.4904,9.0233,1
6.1765,-4.0016,4
-7.1016,-1.1735,3
3.6067,4.4693,1
2.5308,-4.617,2
-4.3144,-7.5747,6
4.7224,-5.8047,8
3.8514,-5.8952,4
6.0572,2.056,4
5.1857,1.3646,5
10.504,-3.6274,8
3.0681,-4.4291,2
0.97454,1.5376,12
-6.2741,8.4548,9
0.67461,-5.8861,10
-3.8406,2.2477,3
7.2685,-0.030558,5
-5.6443,-9.9121,6
4.3158,-4.615,8
8.8254,3.7312,5
-0.68259,0.54063,12
0.50527,5.8675,9
-5.4527,12.795,9
-3.1012,-6.312,6
1.2084,5.4198,1
6.8592,-10.365,8
1.4191,7.7639,12
1.8737,8.3784,11
-9.3489,-5.068,10
-5.9481,-2.7527,10
-1.1892,8.1523,12
5.9019,-6.8016,4
-1.9011,4.3672,11
-4.9877,-0.28105,3
3.5779,7.8218,11
4.6828,5.6382,1
-1.1283,6.0569,12
1.829,3.9149,1
-3.7835,-3.8859,10
-1.4953,0.57344,10
5.4748,-0.30889,4
1.874,-2.8222,8
-6.9723,1.3135,3
-6.3982,-9.6534,6
6.1283,-4.2206,8
2.2995,-4.9687,2
7.7334,-8.4653,8
-4.5572,-3.396,10
-3.3096,-0.11418,12
0.46474,-8.062,10
11.567,3.1903,5
4.7722,-1.5948,4
7.5083,-5.0323,4
-3.2208,7.2362,9
-1.4332,10.315,9
6.349,-6.9568,8
-5.777,13.248,9
-0.056652,-1.91,12
-3.7321,7.2223,9
-0.52463,-1.9054,12
1.2118,3.0873,12
9.1181,-2.7984,4
-4.8605,-0.23709,3
1.3895,-1.9897,2
-2.4531,4.2706,3
3.059,1.5663,5
-1.9729,-6.2815,10
-0.021059,3.1331,12
-8.2673,-11.867,6
5.2589,-6.561,8
9.8714,-6.1343,8
-7.8501,8.8787,9
6.7087,-3.9965,4
-3.1545,-8.3163,6
-9.0169,-9.665,6
0.23668,-5.9523,4
-4.117,-10.367,6
6.013,5.8742,1
0.85671,2.9672,12
-9.1414,-4.3135,6
-1.3457,-5.0521,10
3.6167,5.3668,1
8.8556,3.0952,5
8.4797,-4.8592,4
0.20868,2.9886,4
-1.2986,-5.6237,10
4.8355,-3.5032,2
10.731,-1.1209,5
4.5574,7.6043,11
2.2169,-4.8232,2
2.4111,9.2179,11
2.0855,-0.70653,2
2.0922,-0.049033,4
1.9486,4.5352,1
-1.8957,-7.2841,6
9.6309,-15.422,8
1.2003,-0.47327,7
1.9117,-5.3275,2
8.809,5.0015,5
-1.9505,9.8884,9
0.54516,-0.2061,10
-1.2801,-5.7154,10
4.1901,10.557,11
9.235,-10.629,8
-6.6678,3.5118,3
5.31,-2.4465,4
6.9318,-6.2853,4
-0.80562,5.0055,11
10.062,1.8877,5
3.3645,1.8264,7
5.048,-0.28388,4
-0.31678,8.2362,11
-2.8954,-12.93,6
-4.421,-1.6156,3
-3.3156,-1.0302,3
3.1093,-5.5871,2
-4.3567,-6.5267,6
8.6737,-1.897,4
7.114,2.6228,1
-1.3969,2.5249,12
7.5859,1.5894,4
5.1495,9.5998,11
-1.3437,-1.6727,7
-4.0766,-10.097,6
4.5483,-0.13724,4
-7.5359,12.987,9
-4.4008,5.6688,9
6.2385,4.4148,5
-2.4624,-5.5184,6
3.9743,-2.1256,7
6.0716,3.8105,1
3.7941,0.3407,7
-7.1456,0.581,3
-7.3316,8.4783,9
-7.5149,-6.6336,6
2.4907,9.7784,11
4.2682,-3.8406,8
-4.5849,5.9652,12
8.4376,1.3732,5
2.375,-8.2846,2
0.2735,8.8906,11
5.583,0.86386,4
8.9049,2.2792,5
-1.2462,1.9205,7
-2.0594,0.5244,3
8.2402,-10.586,8
8.1321,-8.4303,8
-5.7053,-9.4111,6
8.9971,-3.4257,8
-2.6961,1.4538,12
9.4169,4.0336,5
-6.3975,0.75512,3
4.5243,-2.7694,4
-0.83241,4.9229,12
5.4253,4.9873,1
9.2827,2.8616,5
5.9234,9.6288,11
7.1594,-6.1295,8
5.3443,-4.2815,4
1.1292,-2.8754,10
5.786,-6.8724,2
-3.9371,-5.3514,10
-1.0984,0.80509,12
-1.494,-11.011,6
7.6185,3.1665,5
-5.5091,-4.4391,6
-3.6199,8.0581,12
1.3834,1.6436,7
-8.4032,7.8724,9
1.2497,11.771,9
-2.3818,3.272,3
3.5784,-1.7119,2
-1.2827,8.6862,11
-1.7431,-9.8903,6
-0.21229,-5.3645,10
4.2624,0.72122,4
-0.019213,7.1363,11
2.7136,-6.1574,8
-7.2227,0.50146,3
8.0955,-0.5097,4
3.0052,9.5995,11
7.3774,2.6637,5
-5.0333,-10.492,6
-5.0188,3.6314,12
-3.6645,-9.916,6
5.6726,1.8491,1
-1.1051,3.0172,12
3.4208,-4.6788,2
3.3279,-4.413,4
-0.1882,-5.3534,10
-0.8967,-5.6462,10
-11.068,1.078,3
-0.55114,-3.7046,7
-0.41541,9.8759,11
-2.2957,-10.769,6
9.6562,1.1623,4
9.6627,-5.9183,4
4.3673,-3.1939,2
2.953,8.3275,11
-3.1089,0.3329,3
6.3918,-4.5012,4
-5.4558,-4.9735,6
1.7605,-2.9755,7
2.3773,2.497,7
3.4564,-1.2182,7
0.87821,-4.4837,7
-4.3136,6.4214,9
-2.6738,10.24,9
-4.7767,-12.205,6
-2.4057,10.138,12
-0.52652,7.1091,11
-1.9582,-11.542,6
2.3734,6.1979,1
-1.4542,-6.6923,10
7.6165,3.7745,5
7.3757,-4.8038,5
7.0192,3.9872,1
2.9457,-3.8017,4
6.4584,-2.4827,4
0.75889,6.7339,11
3.252,6.2462,1
0.46476,-2.1037,7
0.52211,8.5958,9
0.28968,-5.9687,10
-7.8394,-7.3986,10
7.6422,5.9183,1
-5.3071,-10.292,6
1.0945,-0.5412,12
9.4117,-10.93,8
4.7734,4.9569,11
4.0815,-7.7356,2
6.305,5.9598,1
6.9491,8.0138,1
9.7807,0.013526,4
-3.7284,-5.9143,6
-1.4676,0.96035,12
10.374,-0.34404,5
6.9203,3.6572,5
-0.64079,8.6551,11
-3.8739,6.3886,9
4.2805,0.67194,7
5.9796,-3.2662,4
-3.7053,1.0393,3
10.616,-6.8471,8
-2.323,3.7247,3
-4.6892,5.2883,12
-3.0167,-3.1584,6
-5.0775,7.6201,9
4.9229,7.6459,1
-1.9685,9.8983,11
8.4592,-2.3917,4
-1.4217,2.8973,12
-2.6538,-6.2685,10
-2.1142,-1.4197,10
-0.60389,0.9091,12
-3.4507,-11.429,6
1.4523,0.78693,7
5.9183,-7.2215,8
-10.988,7.1405,9
1.5339,6.0119,11
0.30996,6.4129,11
-2.7499,12.31,11
-0.69074,6.4702,12
-2.4659,6.8579,12
-7.3158,-10.715,6
4.1052,-7.5447,4
-2.8879,2.8902,3
-6.5718,-6.5526,10
-0.62531,2.9976,12
-3.677,3.0154,12
-6.176,-4.2397,10
1.3634,5.1722,12
0.77542,7.6081,3
-2.4041,-8.9321,6
4.0434,7.1604,1
4.5552,-8.1437,8
3.9805,3.6665,1
-1.4483,-2.5684,7
2.7189,-1.2025,12
-8.0191,-3.5468,6
-6.9823,11.512,9
9.7054,1.3363,5
4.659,-7.8437,8
2.8037,-4.1944,10
-7.4912,-2.5751,10
-0.81381,3.6372,3
-1.6911,-7.1428,10
4.2183,-4.7367,8
4.5471,-7.209,2
-4.1628,-16.479,6
1.6521,0.44292,12
10.854,-1.6558,4
3.2201,-2.4678,7
0.73447,4.6148,12
3.6749,-8.9128,8
-7.435,-12.654,6
9.3907,-7.0733,8
10.601,-0.30895,5
8.6595,2.6222,5
4.299,7.0587,1
1.3852,3.9504,11
4.9973,4.1358,1
-4.4862,7.507,9
0.083871,7.4522,11
3.0747,-3.6582,10
-4.6584,-9.5191,10
-1.0817,2.0536,3
5.8417,-1.0466,2
7.6003,-1.9062,4
-0.37015,13.311,11
-5.7838,0.19766,3
-3.6324,-11.749,6
3.075,1.0663,4
-8.1336,-5.3916,6
0.50258,5.8857,1
-3.1659,-11.344,6
-1.4173,8.7567,11
10.029,-5.9028,8
7.6038,2.3115,5
-0.63861,1.5552,12
-0.832,-1.525,7
5.6309,2.0697,5
-4.0353,6.8786,9
4.4507,-3.2386,2
-3.2687,3.336,12
9.4894,5.2134,5
9.6906,-8.7217,8
0.57518,6.6031,11
3.3125,-2.9048,2
7.8621,0.52121,4
11.193,-6.7698,4
9.9781,-0.27944,4
6.1995,3.0541,5
-3.0714,-7.545,6
3.058,6.3465,1
6.4986,-4.3513,2
-4.3281,-10.967,6
5.1464,0.31835,7
-2.5573,2.1036,7
-6.8363,-4.8088,10
7.1284,2.0164,4
6.9061,-2.5183,4
3.8177,2.2516,5
4.3722,6.3482,1
-6.8752,-11.403,6
-6.4052,-9.1742,6
-3.9266,-8.5216,6
-1.0351,13.348,11
6.341,-2.6699,4
0.25768,7.1267,11
-1.0375,-3.5156,2
13.047,-9.7802,8
-1.555,10.865,11
-8.5851,6.241,9
-8.0359,-6.4359,10
5.1637,-6.5492,8
-0.35763,-11.407,10
0.68266,0.45808,12
-1.826,6.977,3
6.2303,-8.6203,8
7.4068,-3.7629,8
3.9829,0.17308,4
-0.77961,6.2905,9
10.733,-4.2289,4
8.9666,3.0265,5
1.153,-8.6134,2
-3.069,-9.8221,6
-3.0771,1.5357,12
5.3423,-7.6346,8
-5.6563,-10.65,6
9.001,0.72294,4
3.1443,-1.0267,7
10.328,1.2345,5
6.4097,-3.4331,2
2.9641,0.7875,4
3.4482,-7.1329,8
-4.7814,-8.2257,6
14.184,-1.1069,5
5.1073,2.0936,5
12.233,-6.3711,8
2.674,-5.4352,4
-1.3587,-8.4644,10
9.8579,-4.3933,8
3.722,6.2544,1
0.91184,-2.9904,2
-5.6587,-6.1361,10
-2.6328,3.6191,3
6.5365,-7.8737,8
6.4322,3.7612,1
-3.3521,8.0733,9
-5.4322,-0.94524,6
4.4913,-5.9927,2
8.6169,2.3679,5
-8.1582,-11.859,6
2.3581,-10.337,8
6.4614,-4.8357,2
4.0582,-2.2596,2
-0.79522,0.95628,12
4.2007,-4.1087,2
4.8278,-0.85831,5
-8.3214,-5.959,6
-0.33106,4.8767,12
10.378,-4.1397,4
8.6396,-1.2452,4
-3.7959,4.9738,12
-7.3487,-9.1023,6
-4.3869,-10.193,6
6.6656,4.1091,5
-3.9516,-2.9501,10
6.6479,-3.6621,8
2.3984,-5.7703,8
-6.1381,-5.7202,10
1.6655,0.25945,2
-1.998,10.51,12
3.5705,-1.1742,7
-5.007,5.147,3
-7.0552,-9.8129,6
4.4131,2.4556,7
7.5915,-4.1242,8
2.4256,-5.4295,2
-0.55126,-5.0418,10
-3.4479,-3.4829,10
-3.4268,-9.1424,10
10.491,-6.6996,8
6.0714,-5.8102,4
5.6222,1.9576,4
-7.8384,-7.3461,6
7.5839,5.978,5
3.6651,-2.2649,2
2.9345,-5.8867,4
-6.5074,-10.844,6
3.3132,8.164,11
0.95284,3.9199,12
6.7625,-1.709,4
2.8475,-7.0747,4
2.9123,-5.5284,2
7.964,-4.6972,8
0.88819,-1.5053,7
-7.0127,6.7007,9
11.874,0.16131,8
4.8081,-5.8515,2
4.9693,4.1221,11
5.7405,7.4075,11
9.7607,-0.74258,8
4.2877,2.3376,1
-4.5452,7.3319,9
-1.0444,-6.5403,6
-0.98957,6.9138,12
2.1507,3.7234,1
-3.0923,-0.00079507,7
-7.3429,-8.3221,6
-4.556,0.2551,3
-8.441,-5.5247,6
7.105,-1.6554,4
1.2999,-5.3599,10
10.368,-3.6218,4
-0.5892,4.1289,7
7.7031,-4.6707,4
1.8324,-2.1074,4
-9.1734,9.0304,9
12.598,-6.1837,4
-1.0668,2.7224,12
0.56683,-1.7876,10
8.5994,0.032207,4
7.9298,-7.5536,8
6.3599,-2.7492,4
-4.6922,-9.1285,6
-0.24676,8.175,9
-2.5662,9.693,9
-9.0031,-4.2379,6
11.039,-0.84241,5
3.8829,-2.4662,7
0.73719,-2.9763,7
-0.92835,3.6476,12
-2.3568,-7.4708,10
0.17856,5.8893,12
-7.8764,-10.347,6
-4.8453,3.8494,3
-1.3442,12.941,9
2.3153,-2.9283,2
7.9657,-1.9701,4
2.8163,2.7279,3
4.6217,2.971,7
1.503,-8.2707,10
0.91628,2.4404,7
3.6341,-4.214,4
-1.0035,0.84084,12
4.6518,-2.104,4
-2.8244,6.6094,9
4.1813,1.329,5
1.298,4.9017,12
1.7011,4.9713,7
4.0145,0.21214,7
2.9023,5.5212,11
9.9387,2.9418,5
-0.20694,8.6047,11
3.5412,-0.8,2
-0.24894,-4.5595,10
5.8348,-3.014,8
-2.4631,-8.4263,10
5.289,-7.4553,4
-5.9757,10.237,9
-4.9341,1.0865,3
-9.1683,-6.5061,6
-2.2887,-9.4679,6
1.8448,3.228,7
-5.6575,-10.304,6
-4.2461,4.8254,12
2.8937,1.3893,2
-2.7075,-1.7656,7
-3.1328,3.2686,3
-1.0738,-6.2116,10
1.6556,8.5997,12
-1.6937,-10.183,6
3.8947,-7.9364,8
-8.5279,7.0542,9
-5.0081,-6.9759,10
-5.1916,2.2863,12
8.237,-4.5078,8
-1.3879,1.4722,12
8.0971,-5.7031,8
-2.1159,4.9433,3
-0.25885,12.662,9
3.4178,3.2865,1
3.7712,-3.816,7
2.1021,-5.9719,2
12.057,2.93,5
0.87907,4.7486,12
3.9019,-4.5097,2
6.6956,-7.9221,8
3.9356,-1.79,4
-2.9613,7.6056,9
-3.0043,-4.3487,10
6.6132,3.3907,1
2.7008,-0.40199,2
-1.465,-2.4246,7
-2.1995,11.031,9
-5.4334,4.3788,12
-2.1765,5.9857,3
-1.8366,-2.4036,10
-10.096,-8.8157,6
5.4739,-2.6776,7
-1.1443,-9.5414,10
6.4619,-3.0181,4
-1.4565,7.6058,11
4.27,-0.91158,7
-3.7349,-7.1562,6
4.3638,-0.26644,4
-4.4655,1.1447,3
-0.092888,11.71,11
0.50437,-6.1689,4
8.4368,-4.6111,4
-0.71453,-11.229,6
4.8589,6.813,1
0.50589,8.9034,1
1.0703,1.2517,2
4.7616,-10.708,8
6.6793,1.2299,5
-5.1045,-7.3252,6
-4.0657,1.9271,3
0.0036244,0.52035,12
-0.018948,-5.4163,6
5.0308,-1.129,4
12.226,-7.8544,4
-0.17094,-10.809,10
-7.4054,0.46844,3
-2.5525,3.5823,12
11.561,3.1265,5
5.9704,0.70399,4
-0.49967,-7.9357,6
10.922,2.2069,5
1.7015,2.8584,12
-6.6464,-10.713,6
-2.2734,2.404,12
-1.3273,-1.1063,10
7.2997,-4.1777,4
1.313,-6.9604,2
9.5431,-5.5339,8
2.6364,6.5446,1
-5.8512,9.498,9
14.492,0.82412,5
4.2994,-3.0951,4
-7.0884,-3.9327,6
-1.1807,2.3009,12
-3.8398,10.887,11
1.2956,-6.232,10
-1.2849,1.6191,12
-7.9209,-10.406,6
-6.1908,-7.2297,6
3.2427,-2.1248,4
-1.6864,2.5726,3
6.2951,2.2305,1
-3.4044,-7.1196,10
10.61,-1.2851,5
-7.3288,-5.6556,6
11.794,-8.6919,8
-6.2518,7.4738,12
-4.311,-9.5246,6
-5.0438,8.0346,9
0.2026,-3.3021,8
0.48479,8.7854,11
-7.5288,-8.7382,6
3.7699,-1.1802,4
-5.8762,0.73828,3
2.6131,-0.56524,7
-9.5251,-6.0342,6
1.4742,4.2524,11
-3.3864,2.4956,12
-5.9065,-8.7573,10
-6.4715,-6.679,6
0.52341,6.4484,12
-1.5715,-13.995,6
-4.6473,-9.5122,6
-2.9673,-5.2451,10
-0.81876,-9.2462,6
-4.8376,2.2169,3
-0.66776,-6.9557,10
4.4842,-3.6962,2
-2.8255,7.6128,12
1.8351,-4.2013,2
4.1358,5.7437,1
0.0044868,2.4199,12
3.8327,-3.3265,2
8.4012,-7.3673,8
8.7537,1.16,5
10.353,3.9548,5
0.89118,-1.737,7
12.565,-2.5872,8
-0.33305,3.2196,12
2.1162,-7.5616,10
-1.94,3.4012,12
-0.85701,-8.4046,6
5.8469,13.909,11
7.313,-3.2747,4
9.0897,3.7481,5
1.7103,5.1583,11
7.2442,1.0241,5
1.207,2.426,7
3.4909,-1.4125,7
7.8601,-5.1042,4
1.7015,-7.6942,10
1.8966,-6.9373,10
3.1812,5.6696,1
-5.2272,-8.7126,6
9.5657,-0.052214,5
4.4906,-1.9767,4
5.0222,-8.1557,8
4.157,-3.6714,2
4.9695,-12.219,8
-1.1501,-1.5677,7
-2.6754,-4.7414,10
-2.069,2.6129,12
-2.5883,-4.9832,6
-2.1499,-3.5445,7
-3.3083,6.9993,12
0.77273,2.351,12
-0.67375,2.068,12
5.904,1.3105,5
0.80831,6.4509,11
6.5755,-4.0318,8
3.6953,5.8811,1
-4.6486,-7.5617,6
-5.4962,9.6061,9
1.0532,6.838,1
-5.6207,-10.146,6
5.1573,-5.7962,2
2.9227,-3.6771,7
6.2761,-1.1701,2
-5.0729,3.9693,3
-4.3783,6.0896,9
-1.7906,9.8845,12
0.83807,2.398,12
-0.00027874,12.55,9
6.5516,-8.8284,8
-3.3446,-0.36386,3
5.344,-2.1838,4
-2.4007,3.1522,3
-4.0349,-9.8458,6
0.49464,8.4189,11
2.1562,2.2118,5
3.0319,-8.61,2
-4.8095,9.6551,9
1.7929,-2.2153,2
1.4428,6.4649,12
7.4025,-8.0947,8
-2.8588,-7.5442,6
3.5761,-8.4572,8
-3.1462,-0.055412,3
-2.0347,5.3139,3
-3.3382,3.851,12
0.49321,6.6737,3
9.7944,0.7278,5
8.3518,-5.0262,8
10.478,3.5294,5
-0.45897,5.7465,12
-7.9988,-10.4,6
6.792,2.0097,1
4.8273,-3.974,4
6.4245,4.9928,5
-3.3044,2.7575,12
8.0927,-1.1633,4
-1.2223,-7.3372,10
3.5988,5.3822,1
-0.27274,3.5428,3
-2.1046,6.2665,12
4.9471,-3.2167,4
-1.8783,-5.3559,10
0.78977,-4.0392,6
-0.45995,8.7883,12
1.1867,0.78003,10
0.9722,-3.7034,4
5.9802,-0.14396,5
-12.188,-6.1452,6
-1.8973,7.8473,9
4.1815,-3.8818,2
-1.3481,-7.9206,10
-2.098,8.1115,11
5.1954,-3.1514,4
-4.7666,-1.8263,6
2.2434,-5.6379,4
4.9504,-3.809,4
2.9823,5.3217,1
-2.0793,11.016,11
-2.695,5.4696,12
7.2043,-13.619,8
0.42256,-9.8617,6
-5.217,1.822,3
2.2338,-2.7901,2
5.6641,-6.3225,8
3.3535,4.7661,1
-5.7604,11.405,9
7.3059,2.923,5
3.6673,-2.5679,2
2.9128,7.9336,11
4.4226,-5.7955,2
